Gene stable ID,NCBI gene (formerly Entrezgene) ID,Gene stable ID,HGNC symbol
ENSXETG00000025311,394473,ENSG00000163528,CHCHD4
ENSXETG00000043410,549499,ENSG00000139053,PDE6H
ENSXETG00000049421,100492982,ENSG00000115317,HTRA2
ENSXETG00000008484,496917,ENSG00000139180,NDUFA9
ENSXETG00000000902,493205,ENSG00000133059,DSTYK
ENSXETG00000009056,733904,ENSG00000166387,PPFIBP2
ENSXETG00000003017,100497847,ENSG00000153093,ACOXL
ENSXETG00000044650,100493940,ENSG00000184478,OR56A3
ENSXETG00000044650,100493940,ENSG00000180934,OR56A1
ENSXETG00000044650,100493940,ENSG00000188691,OR56A5
ENSXETG00000025417,100170425,ENSG00000139547,RDH16
ENSXETG00000039558,448143,ENSG00000165886,UBTD1
ENSXETG00000020731,100493017,ENSG00000114120,SLC25A36
ENSXETG00000044227,100498068,ENSG00000204193,TXNDC8
ENSXETG00000001592,100494204,ENSG00000171634,BPTF
ENSXETG00000005241,100216167,ENSG00000084652,TXLNA
ENSXETG00000004096,779525,ENSG00000164933,SLC25A32
ENSXETG00000033324,101731274,ENSG00000183921,SDR42E2
ENSXETG00000003709,779814,ENSG00000115257,PCSK4
ENSXETG00000011740,100485273,ENSG00000168959,GRM5
ENSXETG00000039608,100124707,ENSG00000117602,RCAN3
ENSXETG00000015170,100486199,ENSG00000173898,SPTBN2
ENSXETG00000021653,100145312,ENSG00000129951,PLPPR3
ENSXETG00000000310,100127667,ENSG00000085433,WDR47
ENSXETG00000044026,101733982,ENSG00000179023,KLHDC7A
ENSXETG00000012330,100125146,ENSG00000142669,SH3BGRL3
ENSXETG00000032924,100379784,ENSG00000101972,STAG2
ENSXETG00000008103,100145126,ENSG00000137547,MRPL15
ENSXETG00000024479,100145811,ENSG00000204852,TCTN1
ENSXETG00000009491,448557,ENSG00000115085,ZAP70
ENSXETG00000025625,549381,ENSG00000106541,AGR2
ENSXETG00000013034,448068,ENSG00000163793,DNAJC5G
ENSXETG00000046584,394839,ENSG00000136717,BIN1
ENSXETG00000043376,116412486,ENSG00000238562,RNU7-159P
ENSXETG00000023839,496534,ENSG00000184752,NDUFA12
ENSXETG00000046489,100493911,ENSG00000177606,JUN
ENSXETG00000022520,394928,ENSG00000164040,PGRMC2
ENSXETG00000013053,549596,ENSG00000167491,GATAD2A
ENSXETG00000013344,100101657,ENSG00000139624,CERS5
ENSXETG00000034702,100127792,ENSG00000122547,EEPD1
ENSXETG00000023036,101731597,ENSG00000184156,KCNQ3
ENSXETG00000005436,548984,ENSG00000167264,DUS2
ENSXETG00000004154,733965,ENSG00000119004,CYP20A1
ENSXETG00000004154,549966,ENSG00000119004,CYP20A1
ENSXETG00000039097,100158568,ENSG00000179988,PSTK
ENSXETG00000031846,100493791,ENSG00000198863,RUNDC1
ENSXETG00000022458,395001,ENSG00000167699,GLOD4
ENSXETG00000021782,100126219,ENSG00000076108,BAZ2A
ENSXETG00000014864,100490825,ENSG00000146285,SCML4
ENSXETG00000009194,100145304,ENSG00000175087,PDIK1L
ENSXETG00000023850,100490514,ENSG00000139915,MDGA2
ENSXETG00000036169,100145499,ENSG00000157106,SMG1
ENSXETG00000039296,496711,ENSG00000142634,EFHD2
ENSXETG00000011446,100488871,ENSG00000221866,PLXNA4
ENSXETG00000023188,779894,ENSG00000266826,IGBP1C
ENSXETG00000040956,100135168,ENSG00000134248,LAMTOR5
ENSXETG00000044481,116412595,ENSG00000238562,RNU7-159P
ENSXETG00000044481,116412594,ENSG00000238562,RNU7-159P
ENSXETG00000044481,116412593,ENSG00000238562,RNU7-159P
ENSXETG00000044481,116412592,ENSG00000238562,RNU7-159P
ENSXETG00000006736,100144979,ENSG00000027847,B4GALT7
ENSXETG00000033754,100124972,ENSG00000106771,TMEM245
ENSXETG00000003285,549287,ENSG00000118046,STK11
ENSXETG00000034396,100486416,ENSG00000250821,EXOC1L
ENSXETG00000016097,100488448,ENSG00000184207,PGP
ENSXETG00000019605,448246,ENSG00000008130,NADK
ENSXETG00000007557,100379696,ENSG00000110435,PDHX
ENSXETG00000012935,100494808,ENSG00000099308,MAST3
ENSXETG00000044387,100271885,ENSG00000269404,SPIB
ENSXETG00000012944,100490156,ENSG00000204060,FOXO6
ENSXETG00000048609,116408110,ENSG00000277512,SNORD65
ENSXETG00000048609,116408109,ENSG00000277512,SNORD65
ENSXETG00000017094,100493529,ENSG00000143858,SYT2
ENSXETG00000004374,548938,ENSG00000116863,ADPRS
ENSXETG00000006554,594927,ENSG00000137075,RNF38
ENSXETG00000000066,733821,ENSG00000131591,C1orf159
ENSXETG00000002320,548548,ENSG00000133706,LARS1
ENSXETG00000003755,100492320,ENSG00000160613,PCSK7
ENSXETG00000010669,779947,ENSG00000198794,SCAMP5
ENSXETG00000010669,493330,ENSG00000198794,SCAMP5
ENSXETG00000049287,549084,ENSG00000172780,RAB43
ENSXETG00000009274,100125029,ENSG00000152518,ZFP36L2
ENSXETG00000000581,100493601,ENSG00000161791,FMNL3
ENSXETG00000010448,394637,ENSG00000117523,PRRC2C
ENSXETG00000009047,100380174,ENSG00000131374,TBC1D5
ENSXETG00000035474,101733338,ENSG00000203910,C1orf146
ENSXETG00000031566,100487897,ENSG00000099822,HCN2
ENSXETG00000016922,100487935,ENSG00000174473,GALNTL6
ENSXETG00000021694,100216182,ENSG00000182389,CACNB4
ENSXETG00000016236,100494912,ENSG00000164049,FBXW12
ENSXETG00000007325,100380082,ENSG00000214706,IFRD2
ENSXETG00000013255,448611,ENSG00000117543,DPH5
ENSXETG00000006302,407909,ENSG00000215148,PRSS41
ENSXETG00000049278,116412516,ENSG00000207468,SNORA19
ENSXETG00000024348,100494998,ENSG00000168658,VWA3B
ENSXETG00000024743,448033,ENSG00000058262,SEC61A1
ENSXETG00000024709,100379734,ENSG00000115419,GLS
ENSXETG00000005475,100488327,ENSG00000160999,SH2B2
ENSXETG00000046558,100038279,ENSG00000174327,SLC16A13
ENSXETG00000030825,100489361,ENSG00000144410,CPO
ENSXETG00000030825,100487462,ENSG00000144410,CPO
ENSXETG00000032901,100145738,ENSG00000149313,AASDHPPT
ENSXETG00000041740,101733079,ENSG00000143624,INTS3
ENSXETG00000025580,394942,ENSG00000214046,SMIM7
ENSXETG00000016135,734131,ENSG00000114455,HHLA2
ENSXETG00000016100,395061,ENSG00000081059,TCF7
ENSXETG00000042897,549340,ENSG00000016864,GLT8D1
ENSXETG00000013513,100145610,ENSG00000053501,USE1
ENSXETG00000025079,448344,ENSG00000185127,C6orf120
ENSXETG00000007216,100127638,ENSG00000196408,NOXO1
ENSXETG00000034803,100496262,ENSG00000272636,DOC2B
ENSXETG00000030848,100145355,ENSG00000214193,SH3D21
ENSXETG00000024611,448185,ENSG00000135999,EPC2
ENSXETG00000000706,100158606,ENSG00000168724,DNAJC21
ENSXETG00000008809,780250,ENSG00000187135,VSTM2B
ENSXETG00000006386,496945,ENSG00000105229,PIAS4
ENSXETG00000013410,100170605,ENSG00000141564,RPTOR
ENSXETG00000030131,100491762,ENSG00000162687,KCNT2
ENSXETG00000008843,100145589,ENSG00000186566,GPATCH8
ENSXETG00000043912,549411,ENSG00000141378,PTRH2
ENSXETG00000040669,116409915,ENSG00000202335,
ENSXETG00000035457,100486647,ENSG00000127152,BCL11B
ENSXETG00000014797,100485703,ENSG00000120832,MTERF2
ENSXETG00000004036,548460,ENSG00000142544,CTU1
ENSXETG00000039560,493551,ENSG00000134258,VTCN1
ENSXETG00000004525,613094,ENSG00000123609,NMI
ENSXETG00000036863,496551,ENSG00000117450,PRDX1
ENSXETG00000001731,448586,ENSG00000145545,SRD5A1
ENSXETG00000019138,100145461,ENSG00000261221,ZNF865
ENSXETG00000027525,394980,ENSG00000077463,SIRT6
ENSXETG00000048816,100490370,ENSG00000144410,CPO
ENSXETG00000014481,733871,ENSG00000144644,GADL1
ENSXETG00000030428,100494487,ENSG00000155363,MOV10
ENSXETG00000010956,496561,ENSG00000116990,MYCL
ENSXETG00000001204,100493760,ENSG00000118004,COLEC11
ENSXETG00000047990,116411853,ENSG00000221539,SNORD99
ENSXETG00000005790,100487208,ENSG00000196689,TRPV1
ENSXETG00000007546,100151709,ENSG00000151348,EXT2
ENSXETG00000013094,548468,ENSG00000177674,AGTRAP
ENSXETG00000042040,100135075,ENSG00000163681,SLMAP
ENSXETG00000016463,100495318,ENSG00000066629,EML1
ENSXETG00000033832,101731285,ENSG00000169758,TMEM266
ENSXETG00000038658,108648096,ENSG00000283703,VSIG10L2
ENSXETG00000026234,100145305,ENSG00000129197,RPAIN
ENSXETG00000007102,734078,ENSG00000125944,HNRNPR
ENSXETG00000018661,594951,ENSG00000117595,IRF6
ENSXETG00000007038,100127198,ENSG00000081189,MEF2C
ENSXETG00000015857,100496985,ENSG00000132613,MTSS2
ENSXETG00000034906,100494447,ENSG00000231213,PLSCR5
ENSXETG00000001240,100497114,ENSG00000023171,GRAMD1B
ENSXETG00000047666,549258,ENSG00000212993,POU5F1B
ENSXETG00000047666,549258,ENSG00000248483,POU5F2
ENSXETG00000047666,549258,ENSG00000185668,POU3F1
ENSXETG00000001478,100145734,ENSG00000126882,FAM78A
ENSXETG00000045535,733986,ENSG00000162783,IER5
ENSXETG00000008058,100489497,ENSG00000154222,CC2D1B
ENSXETG00000035970,100498201,ENSG00000188011,RTP5
ENSXETG00000035970,100498201,ENSG00000198471,RTP2
ENSXETG00000012138,100127546,ENSG00000130294,KIF1A
ENSXETG00000021879,100494506,ENSG00000105143,SLC1A6
ENSXETG00000013342,779798,ENSG00000050405,LIMA1
ENSXETG00000038728,100489429,ENSG00000166669,ATF7IP2
ENSXETG00000023985,100126062,ENSG00000122482,ZNF644
ENSXETG00000013676,780195,ENSG00000184347,SLIT3
ENSXETG00000030335,100495064,ENSG00000107593,PKD2L1
ENSXETG00000016998,100488058,ENSG00000130758,MAP3K10
ENSXETG00000005357,100124894,ENSG00000111696,NT5DC3
ENSXETG00000003498,733514,ENSG00000132780,NASP
ENSXETG00000040832,100488491,ENSG00000205060,SLC35B4
ENSXETG00000018276,733839,ENSG00000076650,GPATCH1
ENSXETG00000013568,100494897,ENSG00000064703,DDX20
ENSXETG00000001952,100158635,ENSG00000068654,POLR1A
ENSXETG00000009447,100491615,ENSG00000108256,NUFIP2
ENSXETG00000016089,100488601,ENSG00000136247,ZDHHC4
ENSXETG00000042746,100486715,ENSG00000174697,LEP
ENSXETG00000020553,100487875,ENSG00000141376,BCAS3
ENSXETG00000011665,100038291,ENSG00000149294,NCAM1
ENSXETG00000005075,100145770,ENSG00000049860,HEXB
ENSXETG00000010025,100038141,ENSG00000110066,KMT5B
ENSXETG00000009272,100037883,ENSG00000184719,RNLS
ENSXETG00000007311,100144935,ENSG00000164076,CAMKV
ENSXETG00000013914,394964,ENSG00000143774,GUK1
ENSXETG00000011143,780038,ENSG00000007923,DNAJC11
ENSXETG00000026172,394648,ENSG00000132388,UBE2G1
ENSXETG00000008871,100498088,ENSG00000162599,NFIA
ENSXETG00000035786,101733999,ENSG00000198483,ANKRD35
ENSXETG00000025963,595077,ENSG00000215148,PRSS41
ENSXETG00000013366,100489966,ENSG00000066117,SMARCD1
ENSXETG00000013366,448163,ENSG00000066117,SMARCD1
ENSXETG00000029181,100886858,ENSG00000207924,MIR196A2
ENSXETG00000022225,493244,ENSG00000105698,USF2
ENSXETG00000001078,100135190,ENSG00000144843,ADPRH
ENSXETG00000049268,116408533,ENSG00000274210,RNVU1-27
ENSXETG00000049268,116408533,ENSG00000207340,RNVU1-1
ENSXETG00000049268,116408532,ENSG00000274210,RNVU1-27
ENSXETG00000049268,116408532,ENSG00000207340,RNVU1-1
ENSXETG00000049268,116408530,ENSG00000274210,RNVU1-27
ENSXETG00000049268,116408530,ENSG00000207340,RNVU1-1
ENSXETG00000049268,116408529,ENSG00000274210,RNVU1-27
ENSXETG00000049268,116408529,ENSG00000207340,RNVU1-1
ENSXETG00000049268,116408528,ENSG00000274210,RNVU1-27
ENSXETG00000049268,116408528,ENSG00000207340,RNVU1-1
ENSXETG00000033322,100127565,ENSG00000179914,ITLN1
ENSXETG00000032979,100495216,ENSG00000115295,CLIP4
ENSXETG00000045387,100124829,ENSG00000145022,TCTA
ENSXETG00000039418,100485143,ENSG00000168010,ATG16L2
ENSXETG00000044368,100494945,ENSG00000188643,S100A16
ENSXETG00000047108,448399,ENSG00000198736,MSRB1
ENSXETG00000027759,548511,ENSG00000170634,ACYP2
ENSXETG00000011651,448121,ENSG00000129351,ILF3
ENSXETG00000003895,100494152,ENSG00000166123,GPT2
ENSXETG00000000035,100216294,ENSG00000198625,MDM4
ENSXETG00000047494,100489248,ENSG00000170703,TTLL6
ENSXETG00000047494,100489248,ENSG00000203786,KPRP
ENSXETG00000046656,100496145,ENSG00000180044,C3orf80
ENSXETG00000009637,394934,ENSG00000213024,NUP62
ENSXETG00000005727,100127719,ENSG00000184471,C1QTNF8
ENSXETG00000032236,116408737,ENSG00000121552,CSTA
ENSXETG00000047927,100491693,ENSG00000150455,TIRAP
ENSXETG00000003918,100493974,ENSG00000102893,PHKB
ENSXETG00000021760,550008,ENSG00000198898,CAPZA2
ENSXETG00000023674,493402,ENSG00000171148,TADA3
ENSXETG00000011256,100485376,ENSG00000141012,GALNS
ENSXETG00000002585,549538,ENSG00000077312,SNRPA
ENSXETG00000022316,100490375,ENSG00000051596,THOC3
ENSXETG00000022316,100145417,ENSG00000051596,THOC3
ENSXETG00000044542,548520,ENSG00000161980,POLR3K
ENSXETG00000014955,595075,ENSG00000108528,SLC25A11
ENSXETG00000010892,394918,ENSG00000157593,SLC35B2
ENSXETG00000000758,779961,ENSG00000099139,PCSK5
ENSXETG00000029541,116408510,ENSG00000212296,SNORD72
ENSXETG00000035155,100494563,ENSG00000172005,MAL
ENSXETG00000012966,448264,ENSG00000010803,SCMH1
ENSXETG00000032631,101730286,ENSG00000213822,CEACAM18
ENSXETG00000032631,101730286,ENSG00000186567,CEACAM19
ENSXETG00000032631,101730286,ENSG00000213892,CEACAM16
ENSXETG00000031668,100490095,ENSG00000153930,ANKFN1
ENSXETG00000007483,100170166,ENSG00000138346,DNA2
ENSXETG00000023119,613069,ENSG00000126391,FRMD8
ENSXETG00000013445,100493483,ENSG00000048052,HDAC9
ENSXETG00000035517,101734540,ENSG00000172320,OR5A1
ENSXETG00000016308,100490784,ENSG00000163607,GTPBP8
ENSXETG00000026858,448074,ENSG00000144741,SLC25A26
ENSXETG00000024580,100491662,ENSG00000161798,AQP5
ENSXETG00000022972,100490913,ENSG00000163239,TDRD10
ENSXETG00000012746,100498216,ENSG00000131323,TRAF3
ENSXETG00000046570,116408190,ENSG00000173369,C1QB
ENSXETG00000015227,496514,ENSG00000156398,SFXN2
ENSXETG00000030716,100379959,ENSG00000127054,INTS11
ENSXETG00000004985,100170640,ENSG00000076242,MLH1
ENSXETG00000021173,100127189,ENSG00000084676,NCOA1
ENSXETG00000007079,100038137,ENSG00000149212,SESN3
ENSXETG00000044049,394520,ENSG00000116752,BCAS2
ENSXETG00000041970,100327243,ENSG00000059377,TBXAS1
ENSXETG00000000442,549253,ENSG00000188770,OPTC
ENSXETG00000032195,100491763,ENSG00000167191,GPRC5B
ENSXETG00000024498,100145080,ENSG00000171903,CYP4F11
ENSXETG00000024498,100145080,ENSG00000162365,CYP4A22
ENSXETG00000024498,100145080,ENSG00000187048,CYP4A11
ENSXETG00000024498,550102,ENSG00000171903,CYP4F11
ENSXETG00000024498,550102,ENSG00000162365,CYP4A22
ENSXETG00000024498,550102,ENSG00000187048,CYP4A11
ENSXETG00000024079,100488421,ENSG00000137310,TCF19
ENSXETG00000015544,100145062,ENSG00000188906,LRRK2
ENSXETG00000001202,734015,ENSG00000150990,DHX37
ENSXETG00000043695,100489796,ENSG00000139714,MORN3
ENSXETG00000047445,549501,ENSG00000173171,MTX1
ENSXETG00000001185,780091,ENSG00000168389,MFSD2A
ENSXETG00000033834,100496488,ENSG00000160862,AZGP1
ENSXETG00000023241,549534,ENSG00000187778,MCRS1
ENSXETG00000004364,100302589,ENSG00000092847,AGO1
ENSXETG00000021044,780015,ENSG00000159674,SPON2
ENSXETG00000016917,407859,ENSG00000109586,GALNT7
ENSXETG00000007104,100134998,ENSG00000162512,SDC3
ENSXETG00000007973,100488170,ENSG00000117139,KDM5B
ENSXETG00000016166,493466,ENSG00000144747,TMF1
ENSXETG00000002408,448644,ENSG00000163444,TMEM183A
ENSXETG00000042138,100486325,ENSG00000072182,ASIC4
ENSXETG00000006030,100496395,ENSG00000185507,IRF7
ENSXETG00000032296,100145635,ENSG00000092929,UNC13D
ENSXETG00000030376,100489302,ENSG00000139211,AMIGO2
ENSXETG00000002805,549645,ENSG00000151576,QTRT2
ENSXETG00000048467,100329164,ENSG00000197110,IFNL3
ENSXETG00000021723,100327255,ENSG00000168101,NUDT16L1
ENSXETG00000000254,493348,ENSG00000121964,GTDC1
ENSXETG00000010810,100487324,ENSG00000163520,FBLN2
ENSXETG00000016497,733542,ENSG00000124383,MPHOSPH10
ENSXETG00000004916,549601,ENSG00000185619,PCGF3
ENSXETG00000008385,496409,ENSG00000160439,RDH13
ENSXETG00000018999,548496,ENSG00000158604,TMED4
ENSXETG00000032558,100487163,ENSG00000204361,NXPE2
ENSXETG00000032558,100487163,ENSG00000095110,NXPE1
ENSXETG00000032558,100487011,ENSG00000204361,NXPE2
ENSXETG00000032558,100487011,ENSG00000095110,NXPE1
ENSXETG00000043032,100036688,ENSG00000074054,CLASP1
ENSXETG00000021692,100490823,ENSG00000162980,ARL5A
ENSXETG00000021328,100038129,ENSG00000167549,CORO6
ENSXETG00000026210,549103,ENSG00000189050,RNFT1
ENSXETG00000032726,100379736,ENSG00000167183,PRR15L
ENSXETG00000047550,493471,ENSG00000172007,RAB33B
ENSXETG00000012183,100145758,ENSG00000122966,CIT
ENSXETG00000031481,100486047,ENSG00000257008,GPR142
ENSXETG00000011429,100485596,ENSG00000173653,RCE1
ENSXETG00000011429,549000,ENSG00000173653,RCE1
ENSXETG00000039020,100886849,ENSG00000207811,MIR34B
ENSXETG00000020013,733519,ENSG00000120334,CENPL
ENSXETG00000044339,100127808,ENSG00000150687,PRSS23
ENSXETG00000001967,394671,ENSG00000110492,MDK
ENSXETG00000020919,100036613,ENSG00000111271,ACAD10
ENSXETG00000040733,101732450,ENSG00000077238,IL4R
ENSXETG00000008518,448731,ENSG00000124380,SNRNP27
ENSXETG00000013825,733984,ENSG00000170500,LONRF2
ENSXETG00000023289,448613,ENSG00000014138,POLA2
ENSXETG00000002491,394681,ENSG00000105784,RUNDC3B
ENSXETG00000048343,100196926,ENSG00000110917,MLEC
ENSXETG00000039391,619587,ENSG00000167800,TBX10
ENSXETG00000046647,549254,ENSG00000151327,FAM177A1
ENSXETG00000012404,549495,ENSG00000155760,FZD7
ENSXETG00000012278,100144688,ENSG00000135100,HNF1A
ENSXETG00000005850,100124837,ENSG00000105088,OLFM2
ENSXETG00000019330,100379746,ENSG00000048991,R3HDM1
ENSXETG00000013131,496716,ENSG00000026652,AGPAT4
ENSXETG00000002787,100135088,ENSG00000063169,BICRA
ENSXETG00000039938,100489530,ENSG00000159208,CIART
ENSXETG00000013848,549712,ENSG00000168036,CTNNB1
ENSXETG00000024564,733513,ENSG00000012048,BRCA1
ENSXETG00000037904,116412386,ENSG00000214943,GPR33
ENSXETG00000034545,100489625,ENSG00000167434,CA4
ENSXETG00000010628,496886,ENSG00000093144,ECHDC1
ENSXETG00000003642,100492348,ENSG00000073614,KDM5A
ENSXETG00000019128,549752,ENSG00000063244,U2AF2
ENSXETG00000027500,549764,ENSG00000155755,TMEM237
ENSXETG00000000448,734027,ENSG00000112851,ERBIN
ENSXETG00000030529,100494053,ENSG00000150556,LYPD6B
ENSXETG00000019047,100170612,ENSG00000115325,DOK1
ENSXETG00000006073,100158588,ENSG00000035499,DEPDC1B
ENSXETG00000003785,100158620,ENSG00000110429,FBXO3
ENSXETG00000048103,100494586,ENSG00000179097,HTR1F
ENSXETG00000045730,100498524,ENSG00000119737,GPR75
ENSXETG00000042925,116407737,ENSG00000184260,H2AC20
ENSXETG00000042925,116407737,ENSG00000184270,H2AC21
ENSXETG00000042925,116407737,ENSG00000246705,H2AJ
ENSXETG00000003807,100496715,ENSG00000162139,NEU3
ENSXETG00000010706,100491335,ENSG00000137474,MYO7A
ENSXETG00000014839,733733,ENSG00000081377,CDC14B
ENSXETG00000014839,733733,ENSG00000218305,CDC14C
ENSXETG00000030572,779498,ENSG00000153044,CENPH
ENSXETG00000038461,116408899,ENSG00000137673,MMP7
ENSXETG00000031364,780249,ENSG00000073969,NSF
ENSXETG00000002818,448645,ENSG00000099341,PSMD8
ENSXETG00000008477,780190,ENSG00000113971,NPHP3
ENSXETG00000014346,394935,ENSG00000167536,DHRS13
ENSXETG00000026187,496493,ENSG00000145736,GTF2H2
ENSXETG00000016796,549404,ENSG00000070718,AP3M2
ENSXETG00000013083,100496474,ENSG00000011021,CLCN6
ENSXETG00000009015,100216105,ENSG00000116977,LGALS8
ENSXETG00000011413,100490143,ENSG00000137265,IRF4
ENSXETG00000005259,100145549,ENSG00000196182,STK40
ENSXETG00000024147,100145518,ENSG00000086062,B4GALT1
ENSXETG00000016775,548648,ENSG00000077782,FGFR1
ENSXETG00000015051,496826,ENSG00000187231,SESTD1
ENSXETG00000040476,100492008,ENSG00000105198,LGALS13
ENSXETG00000040476,100492008,ENSG00000168961,LGALS9
ENSXETG00000040476,100492008,ENSG00000006659,LGALS14
ENSXETG00000040476,100492008,ENSG00000105205,CLC
ENSXETG00000040476,100492008,ENSG00000170298,LGALS9B
ENSXETG00000005789,733935,ENSG00000108381,ASPA
ENSXETG00000009966,100125150,ENSG00000151418,ATP6V1G3
ENSXETG00000023880,394547,ENSG00000174136,RGMB
ENSXETG00000025271,394953,ENSG00000263465,SRSF8
ENSXETG00000025271,394953,ENSG00000161547,SRSF2
ENSXETG00000003513,780212,ENSG00000087206,UIMC1
ENSXETG00000021752,100485823,ENSG00000105976,MET
ENSXETG00000009117,100493451,ENSG00000165626,BEND7
ENSXETG00000029200,100886780,ENSG00000284038,MIR10A
ENSXETG00000009124,733969,ENSG00000103249,CLCN7
ENSXETG00000027639,448174,ENSG00000065970,FOXJ2
ENSXETG00000010444,549651,ENSG00000117533,VAMP4
ENSXETG00000009314,100487777,ENSG00000172955,ADH6
ENSXETG00000035478,101731209,ENSG00000081985,IL12RB2
ENSXETG00000025032,548675,ENSG00000102996,MMP15
ENSXETG00000036431,779710,ENSG00000110851,PRDM4
ENSXETG00000014548,779465,ENSG00000143702,CEP170
ENSXETG00000043102,448127,ENSG00000241553,ARPC4
ENSXETG00000036516,100135399,ENSG00000136463,TACO1
ENSXETG00000013607,116406464,ENSG00000168646,AXIN2
ENSXETG00000019373,100493952,ENSG00000164270,HTR4
ENSXETG00000002837,549191,ENSG00000123091,RNF11
ENSXETG00000034215,100490716,ENSG00000213445,SIPA1
ENSXETG00000011532,448352,ENSG00000126746,ZNF384
ENSXETG00000014525,100144984,ENSG00000111052,LIN7A
ENSXETG00000006018,548568,ENSG00000116288,PARK7
ENSXETG00000004387,549188,ENSG00000134255,CEPT1
ENSXETG00000007300,100127698,ENSG00000198092,TMPRSS11F
ENSXETG00000007300,100127698,ENSG00000185873,TMPRSS11B
ENSXETG00000007300,100127698,ENSG00000005001,PRSS22
ENSXETG00000007300,779641,ENSG00000198092,TMPRSS11F
ENSXETG00000007300,779641,ENSG00000185873,TMPRSS11B
ENSXETG00000007300,779641,ENSG00000005001,PRSS22
ENSXETG00000007300,779612,ENSG00000198092,TMPRSS11F
ENSXETG00000007300,779612,ENSG00000185873,TMPRSS11B
ENSXETG00000007300,779612,ENSG00000005001,PRSS22
ENSXETG00000047069,116408105,ENSG00000199293,SNORA21
ENSXETG00000047069,116408104,ENSG00000199293,SNORA21
ENSXETG00000012447,100145787,ENSG00000132746,ALDH3B2
ENSXETG00000016315,100145801,ENSG00000174827,PDZK1
ENSXETG00000017102,100495453,ENSG00000162897,FCAMR
ENSXETG00000039621,100145694,ENSG00000180739,S1PR5
ENSXETG00000023668,100380072,ENSG00000114026,OGG1
ENSXETG00000027829,100158537,ENSG00000204952,FBXO47
ENSXETG00000033076,779820,ENSG00000189108,IL1RAPL2
ENSXETG00000004971,100216055,ENSG00000106078,COBL
ENSXETG00000039588,116410636,ENSG00000263723,
ENSXETG00000022019,100145611,ENSG00000091137,SLC26A4
ENSXETG00000029527,116408494,ENSG00000207523,SNORA66
ENSXETG00000033760,100485215,ENSG00000176204,LRRTM4
ENSXETG00000039593,100170493,ENSG00000113966,ARL6
ENSXETG00000034450,101730999,ENSG00000115194,SLC30A3
ENSXETG00000022707,100493399,ENSG00000118017,A4GNT
ENSXETG00000020636,100379960,ENSG00000198492,YTHDF2
ENSXETG00000003578,100496686,ENSG00000197943,PLCG2
ENSXETG00000007912,100127177,ENSG00000134571,MYBPC3
ENSXETG00000013842,100127197,ENSG00000156076,WIF1
ENSXETG00000025927,448432,ENSG00000139372,TDG
ENSXETG00000017422,100144687,ENSG00000132170,PPARG
ENSXETG00000041510,595083,ENSG00000154175,ABI3BP
ENSXETG00000023026,496424,ENSG00000152795,HNRNPDL
ENSXETG00000008052,549795,ENSG00000114391,RPL24
ENSXETG00000008707,100485487,ENSG00000239388,ASB14
ENSXETG00000000683,100485546,ENSG00000003989,SLC7A2
ENSXETG00000008019,100488565,ENSG00000144407,PTH2R
ENSXETG00000045985,549771,ENSG00000170802,FOXN2
ENSXETG00000007785,100038167,ENSG00000179909,ZNF154
ENSXETG00000007785,100038167,ENSG00000188227,ZNF793
ENSXETG00000007785,100038167,ENSG00000197128,ZNF772
ENSXETG00000007785,100038167,ENSG00000105136,ZNF419
ENSXETG00000007785,100038167,ENSG00000198464,ZNF480
ENSXETG00000007785,100038167,ENSG00000167554,ZNF610
ENSXETG00000007785,100038167,ENSG00000152475,ZNF837
ENSXETG00000007785,100038167,ENSG00000171574,ZNF584
ENSXETG00000007785,100038167,ENSG00000131845,ZNF304
ENSXETG00000007785,100038167,ENSG00000188785,ZNF548
ENSXETG00000033940,100487846,ENSG00000173769,TOPAZ1
ENSXETG00000033940,100380130,ENSG00000173769,TOPAZ1
ENSXETG00000033940,100037874,ENSG00000173769,TOPAZ1
ENSXETG00000002571,100492838,ENSG00000213337,ANKRD39
ENSXETG00000038693,780347,ENSG00000060709,RIMBP2
ENSXETG00000013115,100135412,ENSG00000164542,MATCAP2
ENSXETG00000001704,549479,ENSG00000122180,MYOG
ENSXETG00000009183,548851,ENSG00000072849,DERL2
ENSXETG00000016992,100485630,ENSG00000185674,LYG2
ENSXETG00000002772,448583,ENSG00000111348,ARHGDIB
ENSXETG00000048809,100490273,ENSG00000175262,C1orf127
ENSXETG00000022512,100158557,ENSG00000138709,LARP1B
ENSXETG00000046386,100127194,ENSG00000181625,SLX1B
ENSXETG00000021624,394712,ENSG00000105993,DNAJB6
ENSXETG00000005003,496877,ENSG00000056998,GYG2
ENSXETG00000037394,496437,ENSG00000127588,GNG13
ENSXETG00000033173,100489081,ENSG00000163746,PLSCR2
ENSXETG00000015646,100492216,ENSG00000136205,TNS3
ENSXETG00000022559,100492144,ENSG00000197724,PHF2
ENSXETG00000031263,100216042,ENSG00000131653,TRAF7
ENSXETG00000007642,100498547,ENSG00000168610,STAT3
ENSXETG00000007642,100498278,ENSG00000168610,STAT3
ENSXETG00000020064,100491528,ENSG00000120332,TNN
ENSXETG00000044839,116406867,ENSG00000143436,MRPL9
ENSXETG00000022643,100145674,ENSG00000143751,SDE2
ENSXETG00000005943,493453,ENSG00000145029,NICN1
ENSXETG00000015705,100038174,ENSG00000112531,QKI
ENSXETG00000035933,100335067,ENSG00000121377,TAS2R7
